first_name,last_name,email,password,group,education,skills
c758 first name,c758 last name,c758@email.com,password,0,['apprenticeship'],"['Compliance & Risk', 'Legal Practice Management', 'All Sport & Recreation', 'Teaching - Vocational', 'Brokerage', 'Criminal & Civil Law', 'Administrative Assistants ', 'Actuarial', 'Brand Management', 'Other']"
c759 first name,c759 last name,c759@email.com,password,0,['PhD'],"['All Real Estate & Property ', 'Board Appointments', 'Mining - Operations', 'All Farming, Animals & Conservation ', 'Architectural Drafting', 'Electrical/Electronic Engineering', 'Environment & Planning Law', 'Public Transport & Taxi Services', 'Purchasing, Procurement & Inventory', 'Audit - External']"
c760 first name,c760 last name,c760@email.com,password,0,['secondary'],"['Water & Waste Engineering', 'Surveying', 'Organisational Development', 'Mining - Operations']"
c761 first name,c761 last name,c761@email.com,password,0,['tertiary'],"['Gaming', 'Other', 'Telecommunications']"
c762 first name,c762 last name,c762@email.com,password,0,['tertiary'],"['Emergency Services', 'Planning & Scheduling', 'Bookkeeping & Small Practice Accounting']"
c763 first name,c763 last name,c763@email.com,password,0,['secondary'],"['Retail Assistants ', 'Research & Fellowships', 'Dieticians', 'Nannies & Babysitters']"
c764 first name,c764 last name,c764@email.com,password,0,['secondary'],"['Management', 'Industrial Relations & Employment Law', 'Health, Safety & Environment', 'Warehousing, Storage & Distribution ', 'Import/Export & Customs', 'Aerospace Engineering', 'Farm Labour']"
c765 first name,c765 last name,c765@email.com,password,0,['MBA'],"['Management', 'Volunteer Coordination & Support', 'Architects', 'Farm Management', 'Financial Planning', 'Pathology', 'All Legal ']"
c766 first name,c766 last name,c766@email.com,password,0,['secondary'],"['Brokerage', 'Other']"
c767 first name,c767 last name,c767@email.com,password,0,['MBA'],"['Environmental, Earth & Geosciences', 'Banking - Retail/Branch', 'Oil & Gas - Exploration & Geoscience', 'Audit - External']"
c768 first name,c768 last name,c768@email.com,password,0,['PhD'],"['Criminal & Civil Law', 'Building Trades', 'Financial Managers & Controllers', 'Performing Arts']"
c769 first name,c769 last name,c769@email.com,password,0,['tertiary'],['Labourers ']
c770 first name,c770 last name,c770@email.com,password,0,['secondary'],"['Other', 'Banking - Business', 'Nursing - A&E, Critical Care & ICU', 'All Sales ']"
c771 first name,c771 last name,c771@email.com,password,0,['secondary'],"['Health, Safety & Environment', 'Treasury', 'General/Business Unit Manager', 'Reservations', 'Civil/Structural Engineering', 'Government - Local ']"
c772 first name,c772 last name,c772@email.com,password,0,['none'],"['Employment Services', 'Industrial & Employee Relations', 'Consultants', 'All Sport & Recreation', 'Board Appointments']"
c773 first name,c773 last name,c773@email.com,password,0,['PhD'],"['All Sales ', 'All Call Centre & Customer Service ', 'Teaching - Secondary', 'Library Services & Information Management', 'Web Development & Production', 'Conservation, Parks & Wildlife', 'All Engineering ', 'Team Leaders/Supervisors']"
c774 first name,c774 last name,c774@email.com,password,0,['masters'],"['Modelling & Simulation', 'Other', 'Tax Law', 'Settlements', 'Other', 'Other', 'Plumbers', 'All Information & Communication Technology ', 'Web Development & Production', 'Policy, Planning & Regulation']"
c775 first name,c775 last name,c775@email.com,password,0,['apprenticeship'],"['Digital & Search Marketing', 'Analysis & Reporting', 'Architectural Drafting', 'Architects', 'All Banking & Financial Services ', 'Analysis & Reporting']"
c776 first name,c776 last name,c776@email.com,password,0,['MBA'],['Other']
c777 first name,c777 last name,c777@email.com,password,0,['none'],"['Account & Relationship Management', 'Litigation & Dispute Resolution', 'Other', 'Property Law', 'Biotechnology & Genetics']"
c778 first name,c778 last name,c778@email.com,password,0,['MBA'],"['Sales Representatives/Consultants ', 'All Insurance & Superannuation', 'Account & Relationship Management', 'Mining - Exploration & Geoscience', 'Media Strategy, Planning & Buying']"
c779 first name,c779 last name,c779@email.com,password,0,['MBA'],"[""Workers' Compensation"", 'Family Law', 'Sales - Outbound', 'Security Services', 'Management', 'All Advertising, Arts & Media']"
c780 first name,c780 last name,c780@email.com,password,0,['apprenticeship'],"['Funds Management', 'Ambulance/Paramedics', 'Other', 'Corporate Finance & Investment Banking']"
c781 first name,c781 last name,c781@email.com,password,0,['none'],"['Other', 'Retail & Property Development', 'Management - Schools', 'Accounts Receivable/Credit Control', 'Production, Planning & Scheduling', 'Analysts', 'Management', 'Audit - External', 'Architectural Drafting', 'Strategy & Planning']"
c782 first name,c782 last name,c782@email.com,password,0,['tertiary'],"['Credit', 'Carpentry & Cabinet Making ', 'Other', 'Tour Guides', 'Environmental Engineering']"
c783 first name,c783 last name,c783@email.com,password,0,['apprenticeship'],"['Materials Handling Engineering', 'Illustration & Animation', 'Physiotherapy, OT & Rehabilitation ', 'All Consulting & Strategy', 'Child Welfare, Youth & Family Services ', 'Programming & Production', 'Plumbers', 'Waiting Staff', 'Reservations', 'Customer Service - Call Centre']"
c784 first name,c784 last name,c784@email.com,password,0,['masters'],"['Sales - Outbound', 'Pharmacy', 'Management Accounting & Budgeting', 'Other', 'Credit', 'Pickers & Packers', 'Insolvency & Corporate Recovery']"
c785 first name,c785 last name,c785@email.com,password,0,['none'],"['Sales - Outbound', 'Nursing - General Medical & Surgical', 'Airlines', 'Collections', 'Event Management']"
c786 first name,c786 last name,c786@email.com,password,0,['PhD'],['Retail Assistants ']
c787 first name,c787 last name,c787@email.com,password,0,['PhD'],"['All Consulting & Strategy', 'Environment & Sustainability Consulting', 'Optical', 'Labourers ', 'Employment Services', 'Collections', 'Project Management', 'Funds Management', 'Nursing - Midwifery, Neo-Natal, SCN & NICU', 'Other']"
c788 first name,c788 last name,c788@email.com,password,0,['apprenticeship'],"['Treasury', 'Nursing - Psych, Forensic & Correctional Health', 'Other', 'Management', 'Environment & Planning Law', 'Automotive Trades ', 'Internal Communications', 'Systems Engineering']"
c789 first name,c789 last name,c789@email.com,password,0,['secondary'],"['Airlines', 'Industrial Relations & Employment Law', 'Bar & Beverage Staff']"
c790 first name,c790 last name,c790@email.com,password,0,['apprenticeship'],"['Quality Assurance & Control', 'Field Engineering', 'All Marketing & Communications ', 'Pathology', 'Nursing - Aged Care ', 'Quality Assurance & Control', 'Team Leaders', 'Supervisors/Team Leaders', 'Road Transport ']"
c791 first name,c791 last name,c791@email.com,password,0,['tertiary'],"['Analysis & Reporting', 'Taxation', 'Agency Account Management', 'Other', 'Management']"
c792 first name,c792 last name,c792@email.com,password,0,['secondary'],"['Other', 'Bakers & Pastry Chefs', 'Dental ', 'Audit - External', 'Biotechnology & Genetics', 'Performing Arts', 'All Construction ', 'Settlements']"
c793 first name,c793 last name,c793@email.com,password,0,['PhD'],"['Banking - Business', 'Travel Agents/Consultants', 'Management ', 'Assessment', 'Financial Planning', 'Analysis & Reporting', 'Urban Design & Planning', 'Child Welfare, Youth & Family Services ', 'Administration']"
c794 first name,c794 last name,c794@email.com,password,0,['masters'],"['Other', 'Carpentry & Cabinet Making ', 'Modelling & Simulation', 'Fundraising', 'New Business Development']"
c795 first name,c795 last name,c795@email.com,password,0,['tertiary'],"['Intellectual Property Law', 'CEO', 'Project Management', 'Technical Writing', ""Workers' Compensation"", 'All Marketing & Communications ', 'Government - Local ', 'Other', 'Oil & Gas - Operations', 'Pattern Makers & Garment Technicians']"
c796 first name,c796 last name,c796@email.com,password,0,['tertiary'],"['Nursing - High Acuity', 'Digital & Search Marketing', 'Nursing - A&E, Critical Care & ICU']"
c797 first name,c797 last name,c797@email.com,password,0,['tertiary'],"['Teaching - Early Childhood', 'Property Law', 'Corporate Finance & Investment Banking', 'Bar & Beverage Staff', 'All Administration & Office Support ', 'Psychology, Counselling & Social Work ', 'Business/Systems Analysts', 'All Trades & Services ', 'Other', 'Merchandisers']"
c798 first name,c798 last name,c798@email.com,password,0,['secondary'],"['Property Law', 'Technicians ', 'Audit - External', 'Nursing - Educators & Facilitators', 'Child Welfare, Youth & Family Services ', 'Event Management', 'All CEO & General Management', 'Generalists - In-house', 'Bookkeeping & Small Practice Accounting']"
c799 first name,c799 last name,c799@email.com,password,0,['tertiary'],['Farm Labour']
c800 first name,c800 last name,c800@email.com,password,0,['secondary'],"['All Human Resources & Recruitment ', 'Fundraising', 'Other', 'All Science & Technology', 'Compliance & Risk', 'Veterinary Services & Animal Welfare', 'Industrial Design', 'Biotechnology & Genetics', 'Insurance & Superannuation Law']"
c801 first name,c801 last name,c801@email.com,password,0,['none'],"['Management', 'Security', ""Workers' Compensation"", 'Other', 'Rail & Maritime Transport']"
c802 first name,c802 last name,c802@email.com,password,0,['tertiary'],['Workplace Training & Assessment']
c803 first name,c803 last name,c803@email.com,password,0,['none'],"['All CEO & General Management', 'Marketing Communications']"
c804 first name,c804 last name,c804@email.com,password,0,['none'],"['Engineering - Network', 'Photography', 'Travel Agents/Consultants', 'Building Trades', 'Banking - Retail/Branch', 'Management', 'Planning']"
c805 first name,c805 last name,c805@email.com,password,0,['secondary'],"['Banking - Business', 'Other', 'All Government & Defence ', 'Optical', 'Butchers', 'Supervisors/Team Leaders', 'Business/Systems Analysts', 'Self Employment', 'Management', 'Volunteer Coordination & Support']"
c806 first name,c806 last name,c806@email.com,password,0,['masters'],"['Dental ', 'Contracts Administration', 'Navy', 'All Design & Architecture', 'Mining - Exploration & Geoscience', 'Sales Representatives/Consultants ']"
c807 first name,c807 last name,c807@email.com,password,0,['tertiary'],"['Purchasing, Procurement & Inventory']"
c808 first name,c808 last name,c808@email.com,password,0,['apprenticeship'],"['Process Engineering', 'Engineering - Software', 'Management - Internal', 'Gaming', 'Quality Assurance & Control', 'Programming & Production', 'Actuarial']"
c809 first name,c809 last name,c809@email.com,password,0,['apprenticeship'],"['Product Management & Development', 'Mechanical Engineering', 'Other', 'Front Office & Guest Services', 'Criminal & Civil Law']"
c810 first name,c810 last name,c810@email.com,password,0,['secondary'],"['Audit - Internal', 'Engineering - Network', 'Project Management', 'Other', 'Management & Support', 'Business Services & Corporate Advisory', 'All Sport & Recreation']"
c811 first name,c811 last name,c811@email.com,password,0,['secondary'],"['Dental ', 'Credit', 'Couriers, Drivers & Postal Services', 'Teaching - Early Childhood', 'Audit - Internal', 'Modelling & Simulation', 'All Farming, Animals & Conservation ']"
c812 first name,c812 last name,c812@email.com,password,0,['MBA'],"['Corporate Development', 'All Sales ', 'All Marketing & Communications ', 'Materials Sciences', 'Assembly & Process Work', 'Other']"
c813 first name,c813 last name,c813@email.com,password,0,['MBA'],"['Other', 'All Government & Defence ', 'Police & Corrections', 'Import/Export & Customs', 'All Construction ', 'Audit - Internal']"
c814 first name,c814 last name,c814@email.com,password,0,['MBA'],"['Database Development & Administration', 'Other', 'Event Management', 'CEO', 'Nursing - Educators & Facilitators', 'Fishing & Aquaculture']"
c815 first name,c815 last name,c815@email.com,password,0,['tertiary'],"['Research & Fellowships', 'Direct Marketing & CRM', 'Analysis & Reporting', 'Other']"
c816 first name,c816 last name,c816@email.com,password,0,['none'],['Estimating']
c817 first name,c817 last name,c817@email.com,password,0,['apprenticeship'],"['Strategy & Planning', 'Assistant Accountants', 'Horticulture', 'Retail & Property Development', 'Public Transport & Taxi Services']"
c818 first name,c818 last name,c818@email.com,password,0,['MBA'],"['Tailors & Dressmakers', 'Management', 'Pickers & Packers', 'Child Welfare, Youth & Family Services ', 'Other', 'Air Force', 'Laboratory & Technical Services', 'Nursing - General Medical & Surgical', 'Nursing - Theatre & Recovery', 'Buying']"
c819 first name,c819 last name,c819@email.com,password,0,['none'],"['Data Entry & Word Processing', 'Water & Waste Engineering']"
c820 first name,c820 last name,c820@email.com,password,0,['MBA'],"['Analysis & Reporting', 'Sales - Inbound', 'Product Management & Development', 'All Trades & Services ', 'All Manufacturing, Transport & Logistics ', 'Policy', 'All Hospitality & Tourism ', 'Analysts', 'Purchasing, Procurement & Inventory']"
c821 first name,c821 last name,c821@email.com,password,0,['secondary'],"['All Engineering ', 'Aerospace Engineering']"
c822 first name,c822 last name,c822@email.com,password,0,['none'],['Help Desk & IT Support']
c823 first name,c823 last name,c823@email.com,password,0,['secondary'],"['Urban Design & Planning', 'PA, EA & Secretarial', 'Architects', 'Nursing - Aged Care ', 'Natural Resources & Water', 'Other', 'All CEO & General Management', 'Self Employment', 'Other']"
c824 first name,c824 last name,c824@email.com,password,0,['masters'],"['Production, Planning & Scheduling', 'Planning', 'Automotive Engineering', 'Dieticians', 'Management - Vocational', 'All Call Centre & Customer Service ']"
c825 first name,c825 last name,c825@email.com,password,0,['apprenticeship'],"['Environmental Engineering', 'Taxation', 'Food Technology & Safety', 'Remuneration & Benefits', 'All Advertising, Arts & Media', 'All Healthcare & Medical ', 'Management Accounting & Budgeting', 'Mechanical Engineering']"
c826 first name,c826 last name,c826@email.com,password,0,['PhD'],"['Pathology', 'Photography', 'Customer Service - Call Centre', 'Analysis & Reporting', 'Printing & Publishing Services']"
c827 first name,c827 last name,c827@email.com,password,0,['PhD'],"['Legal Practice Management', 'Travel Agents/Consultants', 'Banking - Retail/Branch', 'Medical Administration', 'Art Direction']"
c828 first name,c828 last name,c828@email.com,password,0,['MBA'],"['Family Law', 'Surveying', 'Banking & Finance Law', 'Team Leaders', 'Import/Export & Customs', 'Banking - Retail/Branch', 'Other', 'Management']"
c829 first name,c829 last name,c829@email.com,password,0,['PhD'],"['Nursing - A&E, Critical Care & ICU', 'Mining - Processing', 'Biotechnology & Genetics', 'Oil & Gas - Exploration & Geoscience', 'Bar & Beverage Staff']"
c830 first name,c830 last name,c830@email.com,password,0,['apprenticeship'],"['Mining - Engineering & Maintenance ', 'Mining - Processing', 'Other', 'Office Management']"
c831 first name,c831 last name,c831@email.com,password,0,['none'],['Management - Schools']
c832 first name,c832 last name,c832@email.com,password,0,['PhD'],"['Electrical/Electronic Engineering', 'Nursing - High Acuity', 'Brokerage', 'Project Engineering', 'Audit - Internal', 'Risk Consulting', 'Hair & Beauty Services ', 'Environment & Planning Law', 'Residential Leasing & Property Management']"
c833 first name,c833 last name,c833@email.com,password,0,['PhD'],"['Dental ', 'Oil & Gas - Operations', 'Medical Imaging', 'Planning & Scheduling', 'Taxation', 'Security Services', 'All Accounting ']"
c834 first name,c834 last name,c834@email.com,password,0,['secondary'],"['Programme & Project Management', 'Other', 'Claims', 'Mortgages', 'Emergency Services', 'Automotive Engineering']"
c835 first name,c835 last name,c835@email.com,password,0,['PhD'],"['Assistant Accountants', 'Waiting Staff', 'Printing & Publishing Services', 'Telecommunications', 'Community Services & Development', 'Testing & Quality Assurance']"
c836 first name,c836 last name,c836@email.com,password,0,['secondary'],"['Other', 'PA, EA & Secretarial', 'Floristry', 'Telecommunications', 'Other']"
c837 first name,c837 last name,c837@email.com,password,0,['MBA'],"['Event Management', 'Chemical Engineering', 'Policy, Planning & Regulation', 'Tailors & Dressmakers', 'Childcare & Outside School Hours Care ']"
c838 first name,c838 last name,c838@email.com,password,0,['MBA'],"['Teaching - Secondary', 'Management', 'Oil & Gas - Engineering & Maintenance', 'Security', 'Government - Local ', 'Other', 'All Manufacturing, Transport & Logistics ', 'Other']"
c839 first name,c839 last name,c839@email.com,password,0,['secondary'],"['Fitness & Personal Training', 'Mining - Processing', 'Government - Federal ', 'Assembly & Process Work', 'Management - Department/Assistant', 'Other', 'Other', 'Government - State ']"
c840 first name,c840 last name,c840@email.com,password,0,['masters'],"['Building Trades', 'Analysis & Reporting', 'Direct Marketing & CRM', 'Food Technology & Safety', 'Automotive Trades ', 'Environment & Planning Law', 'Biological & Biomedical Sciences']"
c841 first name,c841 last name,c841@email.com,password,0,['apprenticeship'],"['Warehousing, Storage & Distribution ', 'Teaching - Primary', 'Industrial Design', 'Training & Development', 'Farm Management', 'Event Management', ""Workers' Compensation"", 'Oil & Gas - Exploration & Geoscience']"
c842 first name,c842 last name,c842@email.com,password,0,['PhD'],"['Family Law', 'Building Services Engineering', 'Locksmiths', 'Business Services & Corporate Advisory', 'All Education & Training ']"
c843 first name,c843 last name,c843@email.com,password,0,['MBA'],"['Business/Systems Analysts', 'Medical Specialists', 'Sales Coordinators', 'Quality Assurance & Control']"
c844 first name,c844 last name,c844@email.com,password,0,['none'],['Environment & Planning Law']
c845 first name,c845 last name,c845@email.com,password,0,['MBA'],"['Superannuation', 'Teaching - Early Childhood', 'Environment & Planning Law', 'Litigation & Dispute Resolution', 'All Call Centre & Customer Service ', 'Banking & Finance Law', 'General/Business Unit Manager', 'Analysts']"
c846 first name,c846 last name,c846@email.com,password,0,['tertiary'],"['All Information & Communication Technology ', 'Management & Change Consulting', 'Engineering - Hardware']"
c847 first name,c847 last name,c847@email.com,password,0,['MBA'],['Childcare & Outside School Hours Care ']
c848 first name,c848 last name,c848@email.com,password,0,['none'],"['Production, Planning & Scheduling']"
c849 first name,c849 last name,c849@email.com,password,0,['PhD'],['Aviation Services']
c850 first name,c850 last name,c850@email.com,password,0,['secondary'],['Analysis & Reporting']
c851 first name,c851 last name,c851@email.com,password,0,['secondary'],"['Freight/Cargo Forwarding', 'Organisational Development', 'Engineering Drafting', 'Tutoring']"
c852 first name,c852 last name,c852@email.com,password,0,['apprenticeship'],"['Public Relations & Corporate Affairs', 'Account & Relationship Management', 'Trade Marketing']"
c853 first name,c853 last name,c853@email.com,password,0,['apprenticeship'],"['Funds Management', 'Nursing - Educators & Facilitators', 'Biological & Biomedical Sciences', 'Other', 'Farm Labour', 'Dental ', 'Consulting & Generalist HR', 'Retail & Property Development']"
c854 first name,c854 last name,c854@email.com,password,0,['PhD'],"['Hair & Beauty Services ', 'Body Corporate & Facilities Management', 'Machine Operators', 'Pattern Makers & Garment Technicians', 'Travel Agents/Consultants', 'Engineering - Hardware', 'Corporate Finance & Investment Banking', 'Strategy & Planning', 'Buying']"
c855 first name,c855 last name,c855@email.com,password,0,['none'],"['Conservation, Parks & Wildlife', 'Oil & Gas - Operations', 'Supervisors']"
c856 first name,c856 last name,c856@email.com,password,0,['secondary'],"['Management', 'Veterinary Services & Animal Welfare', 'Litigation & Dispute Resolution']"
c857 first name,c857 last name,c857@email.com,password,0,['none'],"['Training & Development', 'Ambulance/Paramedics']"
c858 first name,c858 last name,c858@email.com,password,0,['PhD'],"['Quality Assurance & Control', 'Physiotherapy, OT & Rehabilitation ', 'Other', 'Assembly & Process Work', 'Management - Universities', 'Banking & Finance Law', 'Management - Department/Assistant', 'Bar & Beverage Staff', 'Carpentry & Cabinet Making ', 'Gaming']"
c859 first name,c859 last name,c859@email.com,password,0,['masters'],"['CEO', 'Treasury', 'Project Management', 'Aviation Services', 'Management', 'Photography', 'Commercial Sales, Leasing & Property Mgmt', 'Banking & Finance Law', 'Valuation', 'Graphic Design']"
c860 first name,c860 last name,c860@email.com,password,0,['MBA'],"['Nursing - Theatre & Recovery', 'All Trades & Services ', 'Other', 'All Manufacturing, Transport & Logistics ', 'Residents & Registrars', 'Nursing - A&E, Critical Care & ICU', 'Account & Relationship Management', 'Other', 'Market Research & Analysis']"
c861 first name,c861 last name,c861@email.com,password,0,['MBA'],"['Accounts Receivable/Credit Control', 'Legal Secretaries', 'Data Entry & Word Processing', 'Generalists - Law Firm', 'Building Trades', 'Front Office & Guest Services']"
c862 first name,c862 last name,c862@email.com,password,0,['secondary'],"['Financial Accounting & Reporting', 'Architectural Drafting']"
c863 first name,c863 last name,c863@email.com,password,0,['tertiary'],"['Systems Engineering', 'Teaching Aides & Special Needs', 'Retail Assistants ', 'Family Law', 'Fitters, Turners & Machinists']"
c864 first name,c864 last name,c864@email.com,password,0,['secondary'],['Natural Resources & Water']
c865 first name,c865 last name,c865@email.com,password,0,['MBA'],"['Nursing - Educators & Facilitators', 'Student Services', 'Business Services & Corporate Advisory', 'Management', 'Community Services & Development', 'Project Management', 'Criminal & Civil Law', 'Payroll', 'Painters & Sign Writers']"
c866 first name,c866 last name,c866@email.com,password,0,['MBA'],['Analysts']
c867 first name,c867 last name,c867@email.com,password,0,['tertiary'],"['Environmental, Earth & Geosciences', 'Other', 'Fund Administration', 'Photography', 'All Marketing & Communications ', 'Web & Interaction Design']"
c868 first name,c868 last name,c868@email.com,password,0,['masters'],"['Water & Waste Engineering', 'All Farming, Animals & Conservation ', 'Brand Management', 'Plant & Machinery Operators ', 'Systems Engineering', 'Management', 'Marketing Assistants/Coordinators', 'Travel Agents/Consultants', 'Childcare & Outside School Hours Care ', 'Product Management & Development']"
c869 first name,c869 last name,c869@email.com,password,0,['PhD'],"['Nursing - Aged Care ', 'Gardening & Landscaping', 'Media Strategy, Planning & Buying']"
c870 first name,c870 last name,c870@email.com,password,0,['tertiary'],"['Retail Assistants ', 'Analysis & Reporting']"
c871 first name,c871 last name,c871@email.com,password,0,['apprenticeship'],"['Building Services Engineering', 'Retail & Property Development', 'Management - Agency', 'All Insurance & Superannuation', 'Mining - Drill & Blast']"
c872 first name,c872 last name,c872@email.com,password,0,['MBA'],"['Underwriting', 'Records Management & Document Control', 'Nursing - Theatre & Recovery', 'Laboratory & Technical Services', 'Media Strategy, Planning & Buying', 'Waiting Staff', 'Pharmacy']"
c873 first name,c873 last name,c873@email.com,password,0,['MBA'],"['Self Employment', 'Networks & Systems Administration', 'All Marketing & Communications ', 'All Consulting & Strategy']"
c874 first name,c874 last name,c874@email.com,password,0,['PhD'],"['Air Conditioning & Refrigeration', 'All Manufacturing, Transport & Logistics ', 'Aged & Disability Support ', 'Tax Law', 'Purchasing, Procurement & Inventory', 'Brokerage', 'Food Technology & Safety', 'Business/Systems Analysts', 'Systems Accounting & IT Audit', 'All Trades & Services ']"
c875 first name,c875 last name,c875@email.com,password,0,['MBA'],['Residents & Registrars']
c876 first name,c876 last name,c876@email.com,password,0,['tertiary'],"['Computer Operators', 'Aged & Disability Support ', 'Intellectual Property Law', 'Developers/Programmers ', 'Quality Assurance & Control', 'Tailors & Dressmakers', 'Modelling & Simulation']"
c877 first name,c877 last name,c877@email.com,password,0,['tertiary'],"['All Sales ', 'Management', 'Fitness & Personal Training', 'Performing Arts', 'Management', 'Health, Safety & Environment', 'Industrial Relations & Employment Law', 'Digital & Search Marketing', 'Pharmacy']"
c878 first name,c878 last name,c878@email.com,password,0,['MBA'],"['Purchasing, Procurement & Inventory', 'Other', 'Nursing - Theatre & Recovery', 'Management - Agency', 'Mining - Exploration & Geoscience', 'Treasury', 'Materials Sciences', 'Assistant Accountants', 'Payroll', 'Legal Practice Management']"
c879 first name,c879 last name,c879@email.com,password,0,['masters'],"['Environmental Engineering', 'Financial Planning', 'Warehousing, Storage & Distribution ', 'Analysts', 'All Administration & Office Support ', 'Plumbers', 'Cost Accounting', 'Floristry', 'Management ', 'All Legal ']"
c880 first name,c880 last name,c880@email.com,password,0,['PhD'],"['Administrative Assistants ', 'Industrial Relations & Employment Law', 'Banking - Corporate & Institutional', 'Brand Management', 'Retail & Property Development', 'Contracts Administration', 'Technical Writing', 'Legal Practice Management', 'Strategy & Planning', 'New Business Development']"
c881 first name,c881 last name,c881@email.com,password,0,['PhD'],['Reservations']
c882 first name,c882 last name,c882@email.com,password,0,['none'],"['Agency Account Management', 'Retail & Property Development', 'Clinical/Medical Research', 'Digital & Search Marketing', 'Other', 'Fund Administration', 'Family Law', 'Tutoring', 'Project Management', 'All Administration & Office Support ']"
c883 first name,c883 last name,c883@email.com,password,0,['none'],"['Chemistry & Physics', 'Engineering - Hardware', 'Board Appointments', 'Web & Interaction Design', 'Sales Coordinators', 'Art Direction', 'Merchandisers', 'Butchers', 'Aged & Disability Support ', 'Materials Handling Engineering']"
c884 first name,c884 last name,c884@email.com,password,0,['secondary'],"['Management', 'Project Management', 'Surveying']"
c885 first name,c885 last name,c885@email.com,password,0,['MBA'],"['Criminal & Civil Law', 'Nursing - High Acuity', 'COO & MD']"
c886 first name,c886 last name,c886@email.com,password,0,['secondary'],"['Buying', 'Banking & Finance Law', 'Analysis & Reporting', 'Pharmacy']"
c887 first name,c887 last name,c887@email.com,password,0,['masters'],"['Accounts Payable', 'Other', 'Urban Design & Planning', 'Fitness & Personal Training', 'Public Relations & Corporate Affairs']"
c888 first name,c888 last name,c888@email.com,password,0,['secondary'],"['Nursing - Theatre & Recovery', 'Project Management', 'Recruitment - Internal', 'Management']"
c889 first name,c889 last name,c889@email.com,password,0,['MBA'],"['Building Services Engineering', 'Farm Management', 'Industrial & Employee Relations', 'Locksmiths', 'Management', 'Stockbroking & Trading', 'Couriers, Drivers & Postal Services', 'Aviation Services']"
c890 first name,c890 last name,c890@email.com,password,0,['MBA'],"['Administrative Assistants ', 'Oil & Gas - Drilling', 'Analysis & Reporting', 'Programme & Project Management', 'Property Law', 'Other']"
c891 first name,c891 last name,c891@email.com,password,0,['PhD'],"['Surveying', 'Floristry', 'General/Business Unit Manager', 'Nursing - High Acuity', 'Interior Design', 'Couriers, Drivers & Postal Services', 'Financial Planning', 'Recruitment - Agency']"
c892 first name,c892 last name,c892@email.com,password,0,['masters'],"['Generalists - In-house', 'Employment Services', 'Management', 'Air Conditioning & Refrigeration', 'Airlines', 'Sales']"
c893 first name,c893 last name,c893@email.com,password,0,['apprenticeship'],"['Mathematics, Statistics & Information Sciences', ""Workers' Compensation"", 'Laboratory & Technical Services', 'Other', 'Engineering Drafting', 'Landscape Architecture', 'Reservations', 'Veterinary Services & Animal Welfare', 'Teaching - Tertiary']"
c894 first name,c894 last name,c894@email.com,password,0,['none'],"['Mining - Drill & Blast', 'Other', 'Housing & Homelessness Services', 'Health, Safety & Environment', 'Field Engineering', 'All Sport & Recreation']"
c895 first name,c895 last name,c895@email.com,password,0,['PhD'],"['Customer Service - Call Centre', 'Mining - Processing']"
c896 first name,c896 last name,c896@email.com,password,0,['apprenticeship'],"['Security', 'Other', 'All Retail & Consumer Products ', 'Oil & Gas - Engineering & Maintenance', 'Trade Marketing']"
c897 first name,c897 last name,c897@email.com,password,0,['masters'],['Web & Interaction Design']
c898 first name,c898 last name,c898@email.com,password,0,['tertiary'],"['Cleaning Services', 'Natural Resources & Water', 'Banking - Business', 'Other', 'Bookkeeping & Small Practice Accounting', 'All Science & Technology', 'Nursing - Community, Maternal & Child Health']"
c899 first name,c899 last name,c899@email.com,password,0,['none'],"['Surveying', 'Risk Consulting', 'Medical Specialists', 'Other', 'All CEO & General Management', 'Health, Safety & Environment', 'Client & Sales Administration', 'Supervisors']"
c900 first name,c900 last name,c900@email.com,password,0,['none'],"['Engineering - Network', 'Mining - Exploration & Geoscience', 'Management', 'Strategy & Planning', 'Environmental Engineering', 'Networks & Systems Administration', 'Clinical/Medical Research', 'Childcare & Outside School Hours Care ', 'Air Force']"
c901 first name,c901 last name,c901@email.com,password,0,['tertiary'],"['Oil & Gas - Engineering & Maintenance', 'Other']"
c902 first name,c902 last name,c902@email.com,password,0,['tertiary'],"['Nursing - A&E, Critical Care & ICU', 'Dental ', 'Student Services', 'All Government & Defence ', 'Analysis & Reporting', 'Oil & Gas - Production & Refinement', 'Other', 'Oil & Gas - Drilling']"
c903 first name,c903 last name,c903@email.com,password,0,['tertiary'],"['Records Management & Document Control', 'All Sales ']"
c904 first name,c904 last name,c904@email.com,password,0,['tertiary'],['Residents & Registrars']
c905 first name,c905 last name,c905@email.com,password,0,['none'],['All Retail & Consumer Products ']
c906 first name,c906 last name,c906@email.com,password,0,['apprenticeship'],"['All Accounting ', 'Conservation, Parks & Wildlife', 'Project Management', 'All Manufacturing, Transport & Logistics ', 'All Science & Technology', 'Other', 'Foreperson/Supervisors', 'Mining - Processing', 'All Advertising, Arts & Media', 'All Insurance & Superannuation']"
c907 first name,c907 last name,c907@email.com,password,0,['tertiary'],['Research & Fellowships']
c908 first name,c908 last name,c908@email.com,password,0,['masters'],"['Telecommunications', 'Retail & Property Development', 'Volunteer Coordination & Support', 'Farm Management', 'Agency Account Management', 'General/Business Unit Manager', 'All Banking & Financial Services ']"
