first_name,last_name,email,password,education,latitude,longitude,skills,description
c767 first name,c767 last name,c767@email.com,password,none,-33.886891985766056,151.396147824211,['Pattern Makers & Garment Technicians'],To Bring My Skills and Experience into an Organizational Manner and become a Valuable Member of the Technological World
c768 first name,c768 last name,c768@email.com,password,PhD,-33.762850793357956,151.51103433180444,"['Modelling & Simulation', 'Architects']",To be a part of dynamic environment and looking at professional growth by way of harmonizing the organizational goals with personal goals
c769 first name,c769 last name,c769@email.com,password,PhD,-33.652585482368806,151.41996865308263,"['Airlines', 'Medical Administration', 'Civil/Structural Engineering', 'Management - Agency', 'Pharmaceuticals & Medical Devices', 'Other', 'Marketing Communications', 'Promotions', 'Sales - Inbound']",To work in an environment which encourages me to succeed and grow professionally where I can utilize my skills and knowledge appropriately
c770 first name,c770 last name,c770@email.com,password,tertiary,-33.804828317239135,151.0036350699573,"['Oil & Gas - Exploration & Geoscience', 'Customer Service - Customer Facing', 'Recruitment - Agency', 'Superannuation', 'Production, Planning & Scheduling', 'Contracts Administration', 'Litigation & Dispute Resolution', 'Fishing & Aquaculture', 'Management & Support']",To gain and execute the expertise in IT sector in a dynamic environment and to use my experience and skills to generate the value in the organization simultaneously exploring my skills and progressing towards expertise
c771 first name,c771 last name,c771@email.com,password,secondary,-33.943208918383114,151.1224099994389,"['Other', 'Ambulance/Paramedics', 'Technicians ', 'Indigenous & Multicultural Services', 'Buying', 'Pharmacy']",To work in a professional environment where I can contribute myself and enrich my skills according to the latest technologies and to work towards achieving the organizational goals
c772 first name,c772 last name,c772@email.com,password,none,-34.12119262266615,151.12016092925847,"['Valuation', 'Cleaning Services', 'Accounts Officers/Clerks', 'Navy', 'Legal Practice Management', 'Assistant Accountants']",To excel as a professional in electronics industry and hold up a challenging position in core world through diligence and dedication to ensure my highest contribution towards the organization
c773 first name,c773 last name,c773@email.com,password,secondary,-34.063060895062144,151.35768810483978,"['Management', 'Compliance & Risk', 'Speech Therapy']","To obtain professional and financial heights, both for the organization and self, through skill and knowledge and learn from presents as well as establishment"
c774 first name,c774 last name,c774@email.com,password,postgraduate,-33.76728542851033,151.13545691002005,"['Field Engineering', 'Conservation, Parks & Wildlife', 'Cleaning Services', 'Fashion & Textile Design', 'Nursing - Psych, Forensic & Correctional Health', 'All Advertising, Arts & Media', 'Recruitment - Internal', 'Automotive Engineering', 'Programme & Project Management']",To work for an organization which provides me the opportunity to improve my skills and knowledge to growth along with the organization objective
c775 first name,c775 last name,c775@email.com,password,PhD,-33.61146617717845,151.22363097273777,"['Consulting & Strategy', 'Nursing - Psych, Forensic & Correctional Health', 'Other', 'General/Business Unit Manager', 'Rail & Maritime Transport', 'Event Management', 'Welders & Boilermakers ']","To learn, more and more while serving to your esteemed organization, in challenging environment, which includes application and inclusion of various skills, and which provides ample of opportunities to grow professionally"
c776 first name,c776 last name,c776@email.com,password,secondary,-34.062412464715095,151.06739941002576,"['Industrial Relations & Employment Law', 'Health, Safety & Environment', 'Airlines', 'Insurance & Superannuation Law', 'Pickers & Packers', 'Electrical/Electronic Engineering', 'Speech Therapy', 'Housekeeping', 'Butchers']",To learn and function effectively in an organization 
c777 first name,c777 last name,c777@email.com,password,none,-33.81510646632972,151.079724908258,"['Aviation Services', 'Management - Internal', 'Air Force', 'Fund Administration', 'Other', 'Recruitment - Agency', 'Supervisors']","To work in an exciting and professional environment with continuous learning, development and growth possibilities, and an opportunity to learn and to apply my skills for the growth of the organization"
c778 first name,c778 last name,c778@email.com,password,masters,-33.881409331348394,151.04687356351707,"['Management - Area/Multi-site', 'Consulting & Strategy', 'Photography', 'Automotive Trades ', 'Compliance & Risk', 'Management', 'Data Entry & Word Processing', 'Indigenous & Multicultural Services', 'Other', 'Management']","To work with an organisation where in I can utilize and implement my knowledge and skill sets, and contribute to the overall growth of the organization"
c779 first name,c779 last name,c779@email.com,password,PhD,-33.93211469600164,151.41686852067974,"['All Administration & Office Support ', 'Industrial Relations & Employment Law', 'Food Technology & Safety']",To be an astute learner and the best performer in your organization
c780 first name,c780 last name,c780@email.com,password,PhD,-33.96736529607414,151.0552750321644,"['Journalism & Writing', 'Account & Relationship Management', 'Natural Therapies & Alternative Medicine']","To secure a challenging position where I can effectively contribute my skills as Software Professional, possessing competent Technical Skills"
c781 first name,c781 last name,c781@email.com,password,secondary,-33.74222003505386,151.36988529429337,"['Contracts Management', 'Gaming', 'Nursing - Management', 'Marketing Communications', 'Import/Export & Customs', 'Personal Injury Law', 'General Practitioners', 'Cleaning Services', 'Management - Universities', 'All Accounting ']",To acquire a challenging position in a reputed organization where I could use my hard working and creative skills for the growth and good market position of the organization
c782 first name,c782 last name,c782@email.com,password,postgraduate,-33.800592538166185,151.1349181783303,"['Fitness & Personal Training', 'Other', 'Optical', 'All Retail & Consumer Products ', 'Journalism & Writing', 'Other', 'Government - Federal ', 'Project Management']",To obtain a challenging and responsible position in an organization wherein I contribute to the successful growth of an organization using my abilities and knowledge
c783 first name,c783 last name,c783@email.com,password,masters,-33.936043041988775,151.29685857026388,"['Airlines', 'Teaching - Early Childhood', 'Sales - Inbound', 'Bakers & Pastry Chefs', 'Pattern Makers & Garment Technicians']",To be a Successful Web Developer in respected company and to achieve and the objectives of the company with honesty and fairness and to continuously upgrade my knowledge and skills
c784 first name,c784 last name,c784@email.com,password,secondary,-33.8209709962765,151.29294628743222,"['Editing & Publishing', 'Volunteer Coordination & Support', 'Management - Store ', 'Urban Design & Planning', 'Stockbroking & Trading', 'Management', 'Fundraising', 'Plant & Machinery Operators ', 'Government - Federal ']",To achieve a challenging position in industry and to use my technical communication interpersonal skills for the growth of organization
c785 first name,c785 last name,c785@email.com,password,secondary,-33.6814757065819,151.43343165507864,"['Treasury', 'Workplace Training & Assessment', 'Freight/Cargo Forwarding']",To build web applications to solve business problems
c786 first name,c786 last name,c786@email.com,password,masters,-33.72580275508944,150.9215139332581,"['Sales - Pre & Post', 'Natural Resources & Water', 'Project Management', 'Office Management', 'All Consulting & Strategy', 'Management Accounting & Budgeting', 'Technicians ', 'All Information & Communication Technology ']","To secure a challenging and responsible position in the corporate environment, in which my initiative, development skills and commitment to excellence will be utilized to their full potential"
c787 first name,c787 last name,c787@email.com,password,masters,-33.65825748961131,151.16016813961676,"['Underwriting', 'Machine Operators', 'Bakers & Pastry Chefs', 'Business Services & Corporate Advisory', 'Gardening & Landscaping']",To carve out a challenging career where there are ample learning opportunities in order to enhance my working capabilities and perform challenging tasks for the Enterprise there by to emerge as a valuable asset to the organization
c788 first name,c788 last name,c788@email.com,password,tertiary,-33.91910547994941,151.30926263015277,"['Interior Design', 'Management', 'Records Management & Document Control', 'Government - Local ', 'Surveying', 'Industrial Engineering', 'Other', 'Nursing - A&E, Critical Care & ICU', 'Management - Agency']",To secure a challenging position where I can effectively contribute my skills as Software Professional
c789 first name,c789 last name,c789@email.com,password,secondary,-34.0091155613714,151.27282105689181,"['Other', 'All Construction ', 'Collections', 'All Farming, Animals & Conservation ', 'Industrial & Employee Relations', 'Tax Law']","To work in an environment which provides more opportunities, where I can use my experience and education to help the company meet and surpass its goals, while I experience advancement opportunities"
c790 first name,c790 last name,c790@email.com,password,none,-33.912372673282206,151.28456630695416,"['Management', 'Valuation', 'Marketing Assistants/Coordinators', 'Fitness & Personal Training', 'Commercial Sales, Leasing & Property Mgmt']",To work in a challenging environment whe re my skills and knowledge are utilized for the development of organization
c791 first name,c791 last name,c791@email.com,password,PhD,-33.839307893544984,151.1147457531623,"['Residential Sales', 'Consulting & Generalist HR', 'Conservation, Parks & Wildlife', 'Management - Agency']","To pursue a challenging career in the IT Industry and be the part of progressive organization, which offers scope to enhance my knowledge and skills in profession"
c792 first name,c792 last name,c792@email.com,password,masters,-33.6409878146737,151.27791026248582,"['Maintenance', 'Management', 'Pattern Makers & Garment Technicians', 'Biological & Biomedical Sciences', 'Urban Design & Planning']",To work in a professional atmosphere that enables to cope up with the emerging as well as the latest technologies which widens my knowledge
c793 first name,c793 last name,c793@email.com,password,tertiary,-34.01130999708879,151.31150753664664,"['Remuneration & Benefits', 'Tailors & Dressmakers', 'Biological & Biomedical Sciences', 'Records Management & Document Control', 'Collections', 'Teaching - Early Childhood', 'Project Engineering', 'Automotive Trades ', 'Consulting & Generalist HR', 'Veterinary Services & Animal Welfare']","To continuously enhance my knowledge, skills and experience by getting involved in challenging work environment and utilize them for personal and organizational growth to the best of my ability"
c794 first name,c794 last name,c794@email.com,password,masters,-33.92132435993015,150.93707853656508,"['Management', 'Account & Relationship Management', 'Warehousing, Storage & Distribution ', 'Environmental, Earth & Geosciences', 'All Construction ', 'Management - Store ', 'General/Business Unit Manager', 'Reservations']",To work with an organization which stimulates creativity and learning so that I can contribute to organization growth and at the same time continuously Improve my efficiency and knowledge
c795 first name,c795 last name,c795@email.com,password,secondary,-33.88585110938087,151.46011568495732,"['All Mining, Resources & Energy ', 'CEO', 'Other']",To work hard with full determination and dedication to achieve organization as well as personal goals
c796 first name,c796 last name,c796@email.com,password,PhD,-33.86237529104965,151.43719856955133,['Management'],To work in a firm with a professional work driven environment where I can utilize and apply my knowledge and skills which would enable me to grow while fulfilling Organizational goals
c797 first name,c797 last name,c797@email.com,password,tertiary,-33.87625792501436,150.9638931783252,['Dieticians'],To be a part of an organization where I could get a chance to use my knowledge and skills to contribute in the progress of the organization as well as myself
c798 first name,c798 last name,c798@email.com,password,secondary,-33.78486560826138,151.46486617529067,"['Management - Area/Multi-site', 'Warehousing, Storage & Distribution ', 'Merchandisers', 'Construction Law', 'Automotive Engineering']","To be a part of an organization where I can fully express and channel my talents towards the betterment of the community and the organization in alignment with my personal values, and also support my own growth as an individual"
c799 first name,c799 last name,c799@email.com,password,masters,-33.92720831645833,151.10485742351318,"['Mining - Exploration & Geoscience', 'Planning', 'Valuation', 'Receptionists', 'Nursing - General Medical & Surgical', 'Trade Marketing', 'Management', 'Management', 'Materials Handling Engineering']","To work in an organization that will offer strong challenges, career advancement and opportunity to use and expand my knowledge and capability, and thereby contribute to the enhancement of organization and personal value with full effort and dedication"
c800 first name,c800 last name,c800@email.com,password,masters,-33.91660308618027,151.24470686889617,"['Credit', 'Project Engineering', 'Settlements', 'Tutoring', 'Bakers & Pastry Chefs', 'Management', 'Fishing & Aquaculture', 'Painters & Sign Writers', 'Childcare & Outside School Hours Care ', 'Teaching - Vocational']","To take all the assignment as a challenge in order to uplift and maintain the goodwill, strength, dignity and growth of the concerned person and organization, providing me knowledge and growth of my career"
c801 first name,c801 last name,c801@email.com,password,PhD,-33.7784401258808,150.94601901800795,"['Kitchen & Sandwich Hands', 'General Practitioners', 'Systems Accounting & IT Audit', 'Chemical Engineering', 'Property Law', 'Buying', 'Purchasing, Procurement & Inventory']",To work in a challenging environment where I can prove my capabilities through hard work and team play
c802 first name,c802 last name,c802@email.com,password,tertiary,-33.928516046994574,151.08548183842476,"['Warehousing, Storage & Distribution ', 'Buying', 'Internal Communications']",To secure a position where I can efficiently contribute my skills and abilities to the growth of the organization and build my professional career
c803 first name,c803 last name,c803@email.com,password,postgraduate,-33.866232649403166,151.2637078320472,"['Other', 'Fashion & Textile Design', 'Business/Systems Analysts', 'Management', 'Aviation Services', 'Reservations', 'Credit', 'Management - Vocational', 'Management & Change Consulting']",To secure a promising position that offers both the challenge and good opportunity for growth
c804 first name,c804 last name,c804@email.com,password,PhD,-33.72041894118891,150.99957552498122,"['Developers/Programmers ', 'General/Business Unit Manager', 'Teaching - Primary', 'Management & Support', 'Other', 'Oil & Gas - Production & Refinement', 'Fleet Management']","To work in a firm with a professional work driven environment where I can utilize and apply my knowledge, skills which would enable me as a fresh graduate to grow while fulfilling organizational goals"
c805 first name,c805 last name,c805@email.com,password,none,-33.974959831436514,151.37889288507753,"['Nursing - A&E, Critical Care & ICU', 'Journalism & Writing', 'Biological & Biomedical Sciences', 'Planning & Scheduling', 'Merchandisers', 'Chiropractic & Osteopathic', 'Quality Assurance & Control']",To pursue an intellectual and challenging career that synergies conceptual skills with the practical insights required to enhance my talent with smart work and determination to grow as a highly qualified professional
c806 first name,c806 last name,c806@email.com,password,tertiary,-33.766781762375615,151.4096856454939,"['Other', 'Banking - Retail/Branch', 'Construction Law', 'Actuarial', 'Coaching & Instruction', 'Other']",To pursue a good career as a php developer in a well established it company
c807 first name,c807 last name,c807@email.com,password,postgraduate,-33.8458841498946,151.4919410184574,"['Pattern Makers & Garment Technicians', 'Surveying', 'Marketing Communications', 'Building Trades', 'Management', 'Commercial Sales, Leasing & Property Mgmt', 'Web Development & Production', 'Policy, Planning & Regulation']",To build competence based on learning skills and application of knowledge gained in accomplishing my role and responsibilities that would be synergistic with the organizational objective and help ultimately realize corporate vision
c808 first name,c808 last name,c808@email.com,password,tertiary,-33.80118115319514,151.24674139063882,"['Management ', 'Compliance & Risk', 'Health, Safety & Environment', 'Other', 'Other', 'All Engineering ', 'Financial Planning', 'Analysis & Reporting']",To secure a challenging career and lead a responsible role in your esteemed company and serve the organization with commitment and sincerity
c809 first name,c809 last name,c809@email.com,password,none,-33.807803370772234,151.50490491135938,"['Maintenance & Handyperson Services', 'Sales', 'Developers/Programmers ']",To work in an organization that would enhance my skills and utilize my knowledge in challenging environment to the growth of organization
c810 first name,c810 last name,c810@email.com,password,secondary,-33.68783629335419,151.29105573326143,"['Other', 'Other', 'Fund Administration', 'Management', 'Management', 'Other', 'Medical Specialists', 'Media Strategy, Planning & Buying', 'Locksmiths']",To utilize my knowledge and skills to handle all the carrier opportunities as a responsible computer science engineer
c811 first name,c811 last name,c811@email.com,password,masters,-34.0040975076847,151.19206134627788,"['Valuation', 'Estimating', 'Programme & Project Management', 'Government - Federal ']",To seek a challenging position in an organization that offers opportunity to explore my Qualification and Skills that provides a work environment and allows independent responsibilities
c812 first name,c812 last name,c812@email.com,password,postgraduate,-34.048010675630785,151.29541542462735,"['Sales - Pre & Post', 'Security', 'Banking - Retail/Branch', 'Labourers ', 'Management', 'Community Development', 'Receptionists']",To be an astute learner and the consistent performer in your organization
c813 first name,c813 last name,c813@email.com,password,postgraduate,-34.01779297204642,150.98184378452922,"['Training & Development', 'Speech Therapy', 'Teaching - Tertiary', 'Market Research & Analysis', 'Aviation Services', 'Process Engineering']",To achieve perfection and assure success in any of the tasks that assigned to me or tasks that I will undertake by application of knowledge gained throw consistent learning and experience
c814 first name,c814 last name,c814@email.com,password,none,-33.98985626338587,151.3773506458448,"[""Workers' Compensation"", 'All Real Estate & Property ', 'Other', 'Management - Schools', 'Event Management', 'Digital & Search Marketing', 'Sales - Inbound', 'Direct Marketing & CRM', 'Mining - Processing']","To secure a challenging position where I can effectively contribute my skills as Software Professional, possessing competent Technical Skills"
c815 first name,c815 last name,c815@email.com,password,secondary,-33.8566114986046,151.1011349013824,"['Policy, Planning & Regulation', 'Stockbroking & Trading', 'Air Conditioning & Refrigeration']",To excel in my field through hard work
c816 first name,c816 last name,c816@email.com,password,none,-34.0370139274012,151.34413076770886,"['Public Transport & Taxi Services', 'Planning', 'Modelling & Simulation', 'Other', 'Engineering - Network', 'Management']","To be a part of an organization where I can get a chance to learn new things, which helps to increase my growth and which leads to the organizational growth"
c817 first name,c817 last name,c817@email.com,password,tertiary,-33.68293724717806,151.3372545231445,"['Student Services', 'Audit - External', 'Brokerage', 'Other', 'Event Management', 'Research & Fellowships', 'Management', 'Remuneration & Benefits', 'Medical Specialists']","To become a dynamic, successful employee and to satisfy myself and make others satisfy and to work in challenging environment where I can utilize and develop my skills"
c818 first name,c818 last name,c818@email.com,password,masters,-33.716778558249565,151.30399610325972,"['Project Engineering', 'Event Management', 'Chefs/Cooks ', 'Rail & Maritime Transport', 'Architecture', 'Management - Universities', 'Housekeeping', 'Management']","To work in a proficient atmosphere that enable to cope with emerging trends and technologies, to widen the spectrum of my knowledge and satisfaction and growth by effective contribution to meet the goals of organization"
c819 first name,c819 last name,c819@email.com,password,postgraduate,-33.977026495804644,151.4278569799328,"['Consulting & Generalist HR', 'All Education & Training ']","To be part of a challenging and competitive environment where I could demonstrate my skills, improve my knowledge, capabilities and put them to use for the development of organisation"
c820 first name,c820 last name,c820@email.com,password,postgraduate,-34.0349183777528,151.4424380845631,"['Fashion & Textile Design', 'Analysts']",To obtain a challenging position in an organization where there is a chance to contribute significantly for its growth and development and also gain experience and knowledge through the same
c821 first name,c821 last name,c821@email.com,password,none,-33.75433079993908,150.9465282908265,"['Event Management', 'Management', 'Data Entry & Word Processing', 'Dieticians', 'Bar & Beverage Staff', 'Public Transport & Taxi Services']",To serve in organization where there is opportunity for utilizing my skills and upgrading my knowledge in the process of growth of the organization
c822 first name,c822 last name,c822@email.com,password,secondary,-33.66952232791963,151.32220562414375,"['Other', 'Tutoring']","To obtain a position that will enable me to use my strong organizational skills, educational background and ability to work well with people"
c823 first name,c823 last name,c823@email.com,password,postgraduate,-34.00648040485684,151.45474837607168,"['Corporate Finance & Investment Banking', 'Remuneration & Benefits', 'Audit - External', 'All Sport & Recreation', 'Workplace Training & Assessment', 'Travel Agents/Consultants']",To become a successful professional in field of information technology and to work in an innovative and competitive world which will help me to explore my potential and ultimately benefit the organisation by using best of it
c824 first name,c824 last name,c824@email.com,password,tertiary,-33.62819747343654,151.0713777259067,"[""Workers' Compensation"", 'Management & Support', 'Sales - Inbound']","To pursue a challenging career in an organization that utilizes my knowledge, skills to the fullest extend and provide a platform for career growth and learning"
c825 first name,c825 last name,c825@email.com,password,masters,-34.02625499271268,151.2726031055761,"['Planning', 'Management', 'Other', 'Locksmiths', 'Mathematics, Statistics & Information Sciences', 'Freight/Cargo Forwarding', 'Public Transport & Taxi Services']","To achieve professional growth while being resourceful, innovative and flexible and work in an innovative and competitive world where I can effectively contribute my skills to deliver my potential and make best use of my efforts to contribute towards the growth of an organization"
c826 first name,c826 last name,c826@email.com,password,tertiary,-33.63951574697511,151.0291316824145,"['Telecommunications', 'Other']",To indulge in every possible chances to part my commitment towards the organizational goals and bring myself to grow into a fully equipped working self
c827 first name,c827 last name,c827@email.com,password,secondary,-34.040063863944575,151.01688150459415,"['Mathematics, Statistics & Information Sciences', 'Technicians ', 'Employment Services', 'Testing & Quality Assurance', 'General Practitioners', 'Building Trades', 'Telecommunications', 'Foreperson/Supervisors', 'Oil & Gas - Drilling', 'Nursing - Aged Care ']","To be extraordinary in any form of activity, both as a professional and as an individual, by working in a challenging environment which will give me numerous opportunities to learn and grow and to make the organization a better place with my presence"
c828 first name,c828 last name,c828@email.com,password,secondary,-33.74460329973351,151.34037034617702,"['All Government & Defence ', 'Generalists - In-house', 'Promotions', 'Internal Communications', 'Telecommunications', 'Merchandisers', 'Tax Law']","To gain strong knowledge in all the aspects, seeking a position to utilize my skills and abilities that offers a professional growth while being resourceful, innovative and adaptable"
c829 first name,c829 last name,c829@email.com,password,masters,-33.672511066205765,151.19968471604236,"['Army', 'All Human Resources & Recruitment ', 'Audit - External', 'All Administration & Office Support ']",To work with a sense of commitment and achieve personal and organizational growth by working in an organization where I can contribute productively through my knowledge and skills and simultaneously get exposure to upgrade them through fresh challenges
c830 first name,c830 last name,c830@email.com,password,secondary,-33.746038358452,150.96501838677602,"['Medical Administration', 'Nursing - Midwifery, Neo-Natal, SCN & NICU', 'Other', 'Recruitment - Internal']",To build web applications to solve business problems
c831 first name,c831 last name,c831@email.com,password,none,-33.79468303965216,150.89682728722767,"['Automotive Trades ', 'Maintenance', 'All Education & Training ', 'Painters & Sign Writers', 'Other']","To work in a healthy and innovative environment extracting the best out f me, which is conductive to learn and grow at professional as well as personal level there by directing my future endeavors as an asset to the organization"
c832 first name,c832 last name,c832@email.com,password,none,-33.8917826755202,151.3786511587769,"['Electrical/Electronic Engineering', 'Oil & Gas - Exploration & Geoscience', 'Management & Support']","To seek a challenging and career oriented job in your Esteemed Organization where I can utilize my skills, knowledge to work at my level best"
c833 first name,c833 last name,c833@email.com,password,masters,-33.891369871248294,151.43624240790845,"['Programme & Project Management', 'COO & MD']",To acquire a position in an organization where I can best develop my skills and attain growth
c834 first name,c834 last name,c834@email.com,password,secondary,-33.908289873125206,151.47246836477606,"['Analysis & Reporting', 'Performing Arts', 'Customer Service - Customer Facing', 'Digital & Search Marketing', 'All Call Centre & Customer Service ', 'All Marketing & Communications ', 'Recruitment - Internal', 'Freight/Cargo Forwarding']","To have a challenging position in a reputed organization, where I can exhibit my ability and skills towards the growth of the organization"
c835 first name,c835 last name,c835@email.com,password,secondary,-34.06615141783108,151.44267176505892,['Analysts'],To make learning a lifelong process and endeavor to further my family values
c836 first name,c836 last name,c836@email.com,password,masters,-33.71139602213432,151.21433035455863,"['Workplace Training & Assessment', 'Mining - Exploration & Geoscience', 'Management', 'Policy, Planning & Regulation']","To associate with an organization where I can enhance my knowledge and skills in state of art and technology, being a part of the team that excels in work to words"
c837 first name,c837 last name,c837@email.com,password,postgraduate,-33.975999947500185,151.08232794484965,"['Housekeeping', 'Project Engineering', 'Commercial Sales, Leasing & Property Mgmt']",To utilize my strength to achieve the objective of the Organization
c838 first name,c838 last name,c838@email.com,password,PhD,-33.70964339445165,151.36853483164464,"['Claims', 'Teaching - Early Childhood', 'Mortgages', 'Journalism & Writing']",To seek a challenging position and to dedicate my service in a reputed organization to expose my talents and skills
c839 first name,c839 last name,c839@email.com,password,secondary,-33.85956527669105,150.99932044809086,"['Training & Development', 'Other', 'Management Accounting & Budgeting', 'Rail & Maritime Transport', 'Airlines', 'All Legal ', 'Records Management & Document Control', 'Systems Engineering', 'Analysis & Reporting', 'All Retail & Consumer Products ']",To obtain a position of responsibilities that utilizes my skills and keen to work in an environment where I can enrich my knowledge and establish my own identity
c840 first name,c840 last name,c840@email.com,password,masters,-34.095967096314354,151.2668706443756,"['Chemical Engineering', 'Hair & Beauty Services ', 'Recruitment - Internal', 'Funds Management', 'Other', 'Materials Handling Engineering']","To have a position that utilizes my technical and interpersonal skills in a reputed organization that offers professional growth while being challenging, innovative and flexible"
c841 first name,c841 last name,c841@email.com,password,secondary,-33.63034595204188,151.33041176560178,"['Air Force', 'Tailors & Dressmakers', 'Compliance & Risk']","To work in a challenging and MSCRM development environment, to keep adding value to myself and simultaneously contribute to the growth and success of the organization, I represent"
c842 first name,c842 last name,c842@email.com,password,PhD,-33.743289265244876,151.11936167923938,"['Labourers ', 'Biological & Biomedical Sciences', 'Treasury', 'Media Strategy, Planning & Buying', 'Library Services & Information Management', 'Financial Managers & Controllers']",To work for an organization which provides me the opportunity to improve my skills and knowledge to growth along with the organization objective
c843 first name,c843 last name,c843@email.com,password,masters,-33.837762465935334,151.4149174227121,['Accounts Receivable/Credit Control'],To excel in my career where I can implement and work accordingly to the needs of organization and to take active participation for development of the organization
c844 first name,c844 last name,c844@email.com,password,tertiary,-33.92225232299984,151.30858989621422,"['Corporate Finance & Investment Banking', 'Funds Management', 'Materials Handling Engineering', 'Nursing - Educators & Facilitators', 'All Education & Training ', 'Credit', 'Personal Injury Law']",To work with a reputed organization in a position where I can develop and utilize my skills
c845 first name,c845 last name,c845@email.com,password,tertiary,-33.960429696572206,151.40089201879022,"['Analysts', 'Recruitment - Internal']","To pursue a challenging career involving my technical, analytical, and interpersonal skills to give an outstanding performance to the organization with utmost dedication and commitment to the mission and vision of the team and the organization"
c846 first name,c846 last name,c846@email.com,password,masters,-33.88569565144162,151.4736459262743,['Editing & Publishing'],"To be a part of reputed organization which provides a steady career growth along with job satisfaction, challenges and give value contribution in the success of organization"
c847 first name,c847 last name,c847@email.com,password,masters,-34.11626603063536,151.28801426606972,"['All Advertising, Arts & Media', 'Plant & Machinery Operators ', 'Fashion & Textile Design', 'Chemical Engineering', 'Fund Administration', 'Database Development & Administration', 'Project Engineering', 'Valuation']","To work in challenging environment, grow and develop along with the company further enhancing my skills"
c848 first name,c848 last name,c848@email.com,password,tertiary,-33.91678850398125,150.90486182666535,"['Intellectual Property Law', 'Management', 'Strategy & Planning', 'Veterinary Services & Animal Welfare', 'Help Desk & IT Support', 'Management']","To work in a globally competitive environment with challenging assignment, where I can utilize my current knowledge and strong analytical skill for the betterment of the company"
c849 first name,c849 last name,c849@email.com,password,tertiary,-33.881526551067246,151.18166027288336,"['Other', 'Technicians ', 'All Engineering ', 'Tutoring', 'Farm Labour', 'Research & Fellowships', 'Inventory & Fixed Assets', 'Analysts']",To be an employee where I can contribute my skills and knowledge to the further development the organization and achieve growth in my professional career in the field of software development
c850 first name,c850 last name,c850@email.com,password,PhD,-33.68406285549938,151.0090687539113,"['Environment & Sustainability Consulting', 'Production, Planning & Scheduling']",To obtain a position which offers me a positive environment to learn new technologies and implement them in order to support the forces and also helps me in broadening and enhancing my current skills and knowledge
c851 first name,c851 last name,c851@email.com,password,tertiary,-33.866474898852964,151.3382964330769,['Biological & Biomedical Sciences'],"To associate myself with an organization, to give my best towards its progress and development"
c852 first name,c852 last name,c852@email.com,password,secondary,-33.79143102740546,150.95912181551176,"['All Farming, Animals & Conservation ', 'Warehousing, Storage & Distribution ', 'Police & Corrections', 'Bookkeeping & Small Practice Accounting', 'Analysis & Reporting', 'Electrical/Electronic Engineering', 'Actuarial', 'Assessment', 'Buying', 'Other']","To be resourceful to the organization, by being highly analytical, technically sound and seeking career growth in a challenging environment to implement innovative technology"
c853 first name,c853 last name,c853@email.com,password,none,-33.777635238374344,151.0990554055858,"['Management', 'Army']","To become a dynamic, successful employee and to satisfy myself and make others satisfy and to work in challenging environment where I can utilize and develop my skills"
c854 first name,c854 last name,c854@email.com,password,PhD,-33.78849690826945,151.5060851637462,"['Consulting & Generalist HR', 'Government - State ', 'Aerospace Engineering', 'Biological & Biomedical Sciences', 'Medical Specialists', 'Fishing & Aquaculture', 'Treasury', 'Computer Operators', 'Art Direction']",To enhance my educational and professional skills in a stable and dynamic workplace
c855 first name,c855 last name,c855@email.com,password,secondary,-33.60127797560353,151.21352638766967,"['Health, Safety & Environment', 'Residents & Registrars', 'Journalism & Writing', 'Speech Therapy', 'Fashion & Textile Design', 'Oil & Gas - Exploration & Geoscience', 'Underwriting', 'Customer Service - Customer Facing']","To obtain a challenging position at a leading company, like you which provides the opportunity of developing my knowledge, profession and personal growth contribute to the success of the company"
c856 first name,c856 last name,c856@email.com,password,PhD,-33.804586973547416,151.53219331037576,"['Kitchen & Sandwich Hands', 'Account & Relationship Management', 'Civil/Structural Engineering', 'Accounts Receivable/Credit Control', 'Oil & Gas - Operations', 'Nursing - Community, Maternal & Child Health', 'Road Transport ', 'Pharmaceuticals & Medical Devices']","To secure a challenging position where I can effectively contribute my skills, possessing competent technical skills"
c857 first name,c857 last name,c857@email.com,password,none,-33.61396103168035,151.14111495453596,"['Insolvency & Corporate Recovery', 'Public Transport & Taxi Services', 'Floristry', 'Other']",To be part of an organization where I can contribute and progress
c858 first name,c858 last name,c858@email.com,password,secondary,-33.960633838700076,151.31607263158267,['Modelling & Simulation'],To work in association with professional groups who offer me the opportunity for career advancement and professional growth
c859 first name,c859 last name,c859@email.com,password,postgraduate,-34.019596406798925,151.47728179392678,"['Employment Services', 'Sales - Pre & Post', 'Other', 'Management', 'Army', ""Workers' Compensation"", 'Emergency Services', 'All Accounting ']",To use my ability to achieve a personal and professional growth and grooming myself into a better individual who can serve the organization and add value to it
c860 first name,c860 last name,c860@email.com,password,tertiary,-33.72694571352803,151.23547366943805,"['Clinical/Medical Research', 'Database Development & Administration', 'Systems Accounting & IT Audit', 'Other', 'Import/Export & Customs', 'Chemistry & Physics', 'Biotechnology & Genetics', 'Actuarial']",To work in an environment which provides more in the field of computer software
c861 first name,c861 last name,c861@email.com,password,tertiary,-33.89880777699701,151.2131093587925,"['Client Services', 'Analysis & Reporting', 'Residential Sales', 'Mining - Drill & Blast', 'Fishing & Aquaculture', 'Banking - Business', 'Mining - Operations']",To enhance my professional skills in a dynamic and stable workplace
